"no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_special_requests","booking_status","avg_price_per_room"
2,0,2,4,"Meal Plan 1",0,"Room_Type 4",28,2018,11,"Online",0,0,3,"Not_Canceled",96.9
2,0,1,1,"Meal Plan 2",0,"Room_Type 1",247,2018,6,"Offline",0,0,1,"Canceled",115
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2018,7,"Corporate",0,0,0,"Not_Canceled",79
3,0,1,3,"Meal Plan 1",1,"Room_Type 4",7,2017,10,"Offline",0,0,1,"Not_Canceled",134
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",188,2018,6,"Offline",0,0,0,"Canceled",130
1,0,2,1,"Meal Plan 1",0,"Room_Type 1",4,2017,8,"Complementary",0,0,1,"Not_Canceled",0
2,2,0,3,"Meal Plan 1",0,"Room_Type 6",71,2018,4,"Online",0,0,2,"Not_Canceled",171.3
2,2,0,3,"Meal Plan 1",0,"Room_Type 6",34,2018,12,"Online",0,0,1,"Not_Canceled",174
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",36,2018,9,"Online",0,0,2,"Not_Canceled",123.84
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",171,2018,6,"Online",0,0,1,"Not_Canceled",90.95
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",103,2018,4,"Offline",0,0,0,"Canceled",115
2,0,0,1,"Not Selected",0,"Room_Type 1",63,2018,9,"Online",0,0,0,"Canceled",99
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",5,2017,9,"Corporate",0,0,0,"Not_Canceled",65
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",12,2018,2,"Online",0,0,1,"Not_Canceled",91
2,0,2,3,"Not Selected",0,"Room_Type 1",28,2018,12,"Online",0,0,1,"Not_Canceled",74.8
2,0,0,2,"Not Selected",0,"Room_Type 1",23,2018,10,"Online",0,0,1,"Canceled",119
2,0,2,5,"Meal Plan 1",0,"Room_Type 1",66,2018,3,"Online",0,0,0,"Canceled",85.38
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",64,2018,5,"Corporate",0,0,0,"Not_Canceled",130
2,0,3,5,"Meal Plan 1",0,"Room_Type 4",119,2018,7,"Offline",0,0,0,"Not_Canceled",82.45
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",238,2018,9,"Online",0,0,1,"Not_Canceled",94.07
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",14,2017,10,"Offline",0,0,0,"Not_Canceled",100
2,0,0,5,"Meal Plan 2",0,"Room_Type 1",230,2018,9,"Offline",0,0,0,"Canceled",137
2,0,1,3,"Not Selected",0,"Room_Type 1",5,2018,2,"Online",0,0,0,"Not_Canceled",69.1
2,2,2,2,"Meal Plan 1",0,"Room_Type 6",113,2018,10,"Online",0,0,1,"Canceled",190.8
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",37,2018,10,"Offline",0,0,0,"Not_Canceled",105
2,0,0,4,"Meal Plan 1",0,"Room_Type 4",6,2018,3,"Online",1,0,1,"Not_Canceled",109
2,2,1,2,"Meal Plan 1",0,"Room_Type 6",213,2018,8,"Offline",0,0,1,"Canceled",127.5
1,0,2,3,"Meal Plan 1",0,"Room_Type 1",115,2018,2,"Offline",0,0,0,"Not_Canceled",75
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",305,2018,11,"Offline",0,0,0,"Canceled",89
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",155,2018,7,"Offline",0,0,0,"Canceled",112
2,2,1,5,"Meal Plan 1",0,"Room_Type 6",48,2018,9,"Online",0,0,2,"Not_Canceled",195.3
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",40,2018,8,"Offline",0,0,0,"Not_Canceled",85.5
1,0,1,2,"Meal Plan 1",0,"Room_Type 1",6,2018,7,"Offline",0,0,0,"Not_Canceled",75
2,0,0,2,"Meal Plan 2",0,"Room_Type 4",80,2017,10,"Offline",0,0,0,"Not_Canceled",136
2,0,0,1,"Not Selected",0,"Room_Type 1",2,2018,5,"Online",0,0,1,"Not_Canceled",129
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",9,2018,1,"Online",0,0,1,"Not_Canceled",89
2,0,1,2,"Meal Plan 1",0,"Room_Type 4",54,2018,9,"Online",0,0,0,"Canceled",123.3
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",256,2018,6,"Offline",0,0,1,"Canceled",115
2,2,2,7,"Meal Plan 1",0,"Room_Type 6",151,2018,7,"Online",0,0,2,"Canceled",167.45
2,0,3,6,"Meal Plan 1",0,"Room_Type 1",72,2017,7,"Online",0,0,1,"Canceled",76.5
1,0,2,1,"Meal Plan 1",0,"Room_Type 1",116,2018,2,"Offline",0,0,0,"Not_Canceled",75
2,0,1,2,"Not Selected",0,"Room_Type 1",77,2018,4,"Online",0,0,1,"Not_Canceled",68.04
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",129,2018,8,"Online",0,0,1,"Not_Canceled",114.3
2,0,2,2,"Not Selected",0,"Room_Type 1",35,2018,2,"Online",0,0,1,"Not_Canceled",84.35
3,0,0,4,"Meal Plan 1",0,"Room_Type 4",110,2018,7,"Online",0,0,1,"Not_Canceled",113.76
2,0,1,1,"Meal Plan 1",0,"Room_Type 1",88,2018,3,"Offline",0,0,0,"Not_Canceled",58
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",29,2018,4,"Online",0,0,1,"Not_Canceled",102.8
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",276,2018,9,"Offline",0,0,0,"Canceled",116.33
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",265,2018,6,"Offline",0,0,0,"Canceled",109
2,0,0,5,"Meal Plan 1",0,"Room_Type 4",79,2018,6,"Online",0,0,1,"Not_Canceled",132.6
2,0,2,5,"Not Selected",0,"Room_Type 1",49,2018,11,"Online",0,0,0,"Canceled",74.8
3,0,1,0,"Meal Plan 1",0,"Room_Type 4",87,2018,7,"Online",0,0,2,"Not_Canceled",137.7
1,0,1,2,"Meal Plan 1",0,"Room_Type 1",219,2017,9,"Offline",0,0,0,"Not_Canceled",76.67
2,0,1,5,"Meal Plan 1",0,"Room_Type 1",281,2018,12,"Online",0,0,2,"Canceled",79.62
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",80,2018,7,"Online",0,0,0,"Canceled",105.3
2,0,2,1,"Meal Plan 2",0,"Room_Type 1",19,2018,3,"Offline",0,0,1,"Not_Canceled",53.5
2,0,2,7,"Meal Plan 1",0,"Room_Type 4",18,2018,6,"Online",0,0,0,"Canceled",141.56
1,0,1,3,"Meal Plan 2",0,"Room_Type 1",4,2018,3,"Offline",0,0,0,"Not_Canceled",88
2,0,2,8,"Meal Plan 1",0,"Room_Type 1",133,2018,6,"Online",0,0,1,"Not_Canceled",95.2
2,0,1,2,"Not Selected",0,"Room_Type 1",87,2018,3,"Online",0,0,1,"Not_Canceled",51.97
2,0,0,4,"Not Selected",0,"Room_Type 1",44,2018,11,"Online",0,0,2,"Not_Canceled",74.8
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",35,2018,3,"Offline",0,0,0,"Not_Canceled",38.67
2,1,1,0,"Meal Plan 1",0,"Room_Type 1",1,2018,5,"Online",0,0,2,"Not_Canceled",159
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",193,2018,6,"Offline",0,0,0,"Canceled",120
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",304,2018,11,"Offline",0,0,0,"Canceled",89
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",18,2018,6,"Corporate",1,1,1,"Not_Canceled",65
2,0,0,1,"Meal Plan 1",0,"Room_Type 4",26,2018,4,"Online",0,0,1,"Not_Canceled",126
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",30,2017,9,"Offline",0,0,0,"Not_Canceled",121
3,0,0,2,"Meal Plan 1",0,"Room_Type 4",11,2018,6,"Online",0,0,2,"Not_Canceled",141.95
1,0,1,2,"Meal Plan 1",0,"Room_Type 1",280,2018,9,"Offline",0,0,0,"Canceled",100
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",213,2018,10,"Online",0,0,2,"Canceled",102.85
2,0,1,3,"Not Selected",0,"Room_Type 1",117,2018,6,"Online",0,0,1,"Not_Canceled",109.65
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",186,2018,11,"Online",0,0,0,"Canceled",64.56
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",267,2018,9,"Offline",0,0,0,"Canceled",95
2,0,0,2,"Not Selected",0,"Room_Type 1",46,2018,6,"Online",0,0,0,"Canceled",107.1
2,0,0,2,"Not Selected",0,"Room_Type 1",18,2018,6,"Online",0,0,0,"Not_Canceled",129
2,0,2,5,"Not Selected",0,"Room_Type 1",148,2018,7,"Online",0,0,0,"Canceled",91.68
2,0,1,1,"Not Selected",0,"Room_Type 1",268,2018,10,"Online",0,0,0,"Canceled",95.4
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",151,2018,1,"Offline",0,0,0,"Not_Canceled",80
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",98,2018,12,"Offline",0,0,0,"Not_Canceled",75
2,0,1,4,"Meal Plan 1",1,"Room_Type 1",191,2018,7,"Online",0,0,0,"Canceled",101.75
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",144,2018,9,"Online",0,0,3,"Not_Canceled",126.9
3,0,2,1,"Meal Plan 1",0,"Room_Type 4",104,2018,5,"Online",0,0,2,"Not_Canceled",159.3
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",42,2018,3,"Online",0,0,1,"Not_Canceled",97.63
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",88,2018,11,"Online",0,0,1,"Canceled",165.75
2,0,0,2,"Meal Plan 1",0,"Room_Type 4",195,2018,6,"Offline",0,0,1,"Not_Canceled",82.45
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",302,2018,9,"Offline",0,0,0,"Canceled",100
1,0,0,2,"Meal Plan 1",0,"Room_Type 4",8,2018,9,"Corporate",0,0,0,"Not_Canceled",169.38
3,0,1,3,"Meal Plan 1",0,"Room_Type 4",1,2018,9,"Offline",0,0,0,"Not_Canceled",198
2,0,2,1,"Not Selected",1,"Room_Type 1",156,2018,8,"Online",0,0,0,"Canceled",103.5
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",81,2018,5,"Online",0,0,0,"Canceled",119.85
2,0,0,5,"Meal Plan 1",1,"Room_Type 1",33,2018,10,"Online",0,0,2,"Not_Canceled",138
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",54,2018,11,"Online",0,0,1,"Not_Canceled",90.1
1,0,1,4,"Meal Plan 1",0,"Room_Type 1",336,2018,9,"Offline",0,0,0,"Not_Canceled",70
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",18,2018,8,"Online",0,0,3,"Not_Canceled",124.25
2,0,0,2,"Not Selected",0,"Room_Type 1",47,2018,9,"Online",0,0,1,"Not_Canceled",125.1
2,0,0,2,"Not Selected",0,"Room_Type 1",35,2018,3,"Online",0,0,0,"Not_Canceled",53.72
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",7,2018,3,"Offline",0,0,2,"Not_Canceled",55
2,2,0,3,"Meal Plan 1",0,"Room_Type 6",13,2018,5,"Online",0,0,0,"Canceled",221
3,0,0,2,"Meal Plan 1",0,"Room_Type 4",39,2018,4,"Online",0,0,2,"Not_Canceled",177
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",68,2017,9,"Offline",0,0,0,"Not_Canceled",65
2,0,1,4,"Meal Plan 1",0,"Room_Type 1",196,2018,8,"Online",0,0,1,"Not_Canceled",97.75
2,0,1,2,"Meal Plan 2",0,"Room_Type 1",309,2018,5,"Offline",0,0,0,"Canceled",101
2,0,1,5,"Meal Plan 1",0,"Room_Type 1",253,2018,12,"Online",0,0,2,"Not_Canceled",73.95
2,0,0,4,"Not Selected",0,"Room_Type 1",59,2018,4,"Online",0,0,0,"Canceled",99.85
2,0,2,1,"Not Selected",0,"Room_Type 1",76,2018,12,"Online",0,0,1,"Not_Canceled",79.2
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",275,2018,9,"Online",0,0,2,"Canceled",118.2
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",1,2017,9,"Complementary",0,0,1,"Not_Canceled",0
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",6,2018,2,"Online",0,0,1,"Not_Canceled",70.07
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",9,2017,9,"Online",0,0,0,"Not_Canceled",103.05
2,0,0,4,"Meal Plan 2",0,"Room_Type 1",296,2018,9,"Offline",0,0,1,"Canceled",117
2,0,2,2,"Not Selected",0,"Room_Type 1",47,2017,12,"Online",0,0,1,"Not_Canceled",63.75
2,0,2,1,"Meal Plan 1",0,"Room_Type 4",37,2017,11,"Offline",0,0,0,"Not_Canceled",60
2,0,1,2,"Meal Plan 2",0,"Room_Type 1",161,2018,3,"Offline",0,0,0,"Canceled",130
2,2,0,3,"Meal Plan 1",0,"Room_Type 6",23,2018,3,"Online",0,0,0,"Canceled",230
3,0,0,1,"Meal Plan 1",0,"Room_Type 4",3,2018,2,"Online",0,0,1,"Not_Canceled",130
3,0,0,2,"Meal Plan 1",0,"Room_Type 1",26,2018,10,"Online",0,0,0,"Not_Canceled",165
1,0,2,4,"Meal Plan 2",0,"Room_Type 1",327,2017,9,"Offline",0,0,0,"Not_Canceled",76
2,0,1,0,"Meal Plan 1",0,"Room_Type 1",14,2018,12,"Online",0,0,2,"Not_Canceled",104
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",112,2018,6,"Offline",0,0,0,"Not_Canceled",100
2,1,2,0,"Meal Plan 1",0,"Room_Type 1",104,2018,12,"Online",0,0,1,"Canceled",109.8
2,0,1,4,"Meal Plan 1",0,"Room_Type 1",128,2018,8,"Online",0,0,0,"Canceled",119.7
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",16,2018,3,"Online",0,0,0,"Canceled",109
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",23,2017,12,"Corporate",0,0,0,"Not_Canceled",50
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",112,2018,6,"Offline",0,0,0,"Not_Canceled",100
2,0,2,1,"Meal Plan 1",0,"Room_Type 1",4,2018,11,"Online",0,0,3,"Not_Canceled",108.67
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",1,2018,6,"Online",0,0,0,"Not_Canceled",120
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",21,2018,3,"Online",0,0,1,"Not_Canceled",93
2,0,0,1,"Not Selected",0,"Room_Type 1",17,2018,3,"Online",0,0,1,"Not_Canceled",97
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",46,2017,9,"Offline",0,0,2,"Not_Canceled",90.09
2,0,2,0,"Meal Plan 1",0,"Room_Type 1",6,2017,12,"Corporate",0,0,0,"Not_Canceled",75
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",198,2018,9,"Offline",0,0,0,"Canceled",90
2,0,1,0,"Meal Plan 1",0,"Room_Type 1",12,2017,10,"Offline",0,0,0,"Not_Canceled",72
1,0,2,1,"Meal Plan 1",0,"Room_Type 4",2,2018,10,"Aviation",0,0,0,"Not_Canceled",94
3,0,0,4,"Meal Plan 1",0,"Room_Type 4",64,2018,11,"Online",0,0,1,"Not_Canceled",126
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",1,2018,1,"Online",0,0,0,"Not_Canceled",71.2
2,0,2,1,"Meal Plan 2",0,"Room_Type 1",145,2017,8,"Offline",0,0,0,"Not_Canceled",94.5
2,1,0,2,"Meal Plan 1",0,"Room_Type 4",136,2018,8,"Online",0,0,1,"Not_Canceled",145.3
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",134,2018,8,"Online",0,0,1,"Not_Canceled",114.3
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",14,2018,11,"Corporate",1,0,0,"Not_Canceled",65
2,0,2,2,"Meal Plan 1",0,"Room_Type 4",49,2018,4,"Online",0,0,1,"Not_Canceled",112.2
2,0,2,1,"Not Selected",0,"Room_Type 1",15,2018,12,"Online",0,0,1,"Not_Canceled",90.33
2,0,1,1,"Meal Plan 1",0,"Room_Type 1",180,2018,5,"Offline",0,0,1,"Not_Canceled",100
2,2,2,3,"Meal Plan 1",0,"Room_Type 2",151,2018,8,"Online",0,0,0,"Canceled",198.59
2,0,2,1,"Meal Plan 1",0,"Room_Type 1",102,2018,1,"Offline",0,0,0,"Not_Canceled",40.67
2,0,2,4,"Meal Plan 1",1,"Room_Type 1",132,2018,7,"Online",0,0,1,"Not_Canceled",105.37
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",8,2018,7,"Online",0,0,1,"Canceled",151
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",133,2017,12,"Online",0,0,1,"Canceled",72.25
2,0,0,4,"Meal Plan 1",0,"Room_Type 4",70,2018,5,"Online",0,0,2,"Not_Canceled",102.1
2,0,2,4,"Meal Plan 1",0,"Room_Type 4",27,2018,5,"Online",0,0,0,"Canceled",135.87
2,0,1,4,"Meal Plan 1",0,"Room_Type 1",148,2017,12,"Offline",0,0,0,"Not_Canceled",67
2,1,2,0,"Meal Plan 1",0,"Room_Type 1",167,2018,8,"Online",0,0,1,"Canceled",119.7
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",47,2017,12,"Corporate",0,0,0,"Not_Canceled",65
2,0,2,1,"Meal Plan 2",0,"Room_Type 1",138,2017,8,"Offline",0,0,0,"Canceled",94.5
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",75,2018,6,"Offline",0,0,1,"Not_Canceled",80.75
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",305,2018,11,"Offline",0,0,0,"Canceled",89
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2017,9,"Corporate",0,0,1,"Not_Canceled",145
1,0,1,1,"Meal Plan 2",0,"Room_Type 1",301,2018,7,"Offline",0,0,0,"Not_Canceled",90
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",74,2017,9,"Offline",0,0,0,"Not_Canceled",101.5
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",44,2018,3,"Online",0,0,1,"Not_Canceled",80.74
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",81,2018,3,"Offline",0,0,0,"Not_Canceled",65
2,0,0,1,"Not Selected",0,"Room_Type 1",23,2018,9,"Online",0,0,0,"Canceled",118
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2017,8,"Online",0,0,1,"Not_Canceled",114
2,0,2,1,"Meal Plan 1",0,"Room_Type 1",41,2018,3,"Corporate",0,0,0,"Not_Canceled",85.67
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",92,2018,6,"Online",0,0,1,"Not_Canceled",135.9
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",213,2018,6,"Offline",0,0,0,"Canceled",130
3,0,2,1,"Meal Plan 2",0,"Room_Type 1",3,2017,7,"Offline",0,0,0,"Not_Canceled",138.5
1,0,0,1,"Meal Plan 1",0,"Room_Type 4",4,2018,4,"Online",0,0,0,"Canceled",156
2,0,1,4,"Meal Plan 1",0,"Room_Type 1",7,2017,8,"Online",0,0,1,"Canceled",90
2,2,0,4,"Meal Plan 1",0,"Room_Type 6",20,2018,6,"Online",0,0,2,"Not_Canceled",211
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",104,2018,5,"Offline",0,0,0,"Not_Canceled",80.75
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",125,2018,8,"Online",0,0,3,"Not_Canceled",105.3
1,0,0,1,"Meal Plan 1",1,"Room_Type 1",5,2018,9,"Corporate",1,0,0,"Not_Canceled",67
1,0,2,2,"Meal Plan 1",0,"Room_Type 1",1,2018,2,"Online",0,0,1,"Not_Canceled",62.91
1,0,0,2,"Not Selected",0,"Room_Type 1",50,2018,11,"Online",0,0,0,"Canceled",145.69
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",29,2017,9,"Online",0,0,0,"Not_Canceled",94.5
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",274,2018,8,"Online",0,0,2,"Canceled",107
2,0,2,2,"Meal Plan 2",0,"Room_Type 1",175,2018,7,"Online",0,0,1,"Canceled",123.25
2,0,0,3,"Not Selected",0,"Room_Type 1",128,2018,8,"Online",0,0,1,"Not_Canceled",94.5
2,1,0,5,"Meal Plan 1",0,"Room_Type 1",139,2018,8,"Online",0,0,1,"Not_Canceled",130.5
1,0,0,1,"Meal Plan 1",0,"Room_Type 4",30,2018,10,"Offline",0,0,0,"Not_Canceled",127.15
1,0,2,4,"Meal Plan 1",0,"Room_Type 1",69,2018,6,"Offline",0,0,0,"Canceled",120
2,0,2,1,"Not Selected",0,"Room_Type 1",64,2018,11,"Online",0,0,1,"Not_Canceled",79.2
2,0,0,3,"Meal Plan 1",0,"Room_Type 4",24,2018,2,"Offline",0,0,1,"Not_Canceled",46.67
2,0,2,5,"Meal Plan 1",0,"Room_Type 1",88,2018,3,"Online",0,0,1,"Not_Canceled",82.45
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",304,2018,11,"Offline",0,0,0,"Canceled",89
2,0,1,5,"Meal Plan 1",0,"Room_Type 4",58,2018,6,"Online",0,0,0,"Canceled",131.4
2,2,0,2,"Meal Plan 1",0,"Room_Type 6",63,2018,7,"Online",0,0,0,"Canceled",177.3
2,0,2,1,"Meal Plan 1",0,"Room_Type 1",221,2017,10,"Offline",0,0,1,"Not_Canceled",65
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",102,2017,10,"Offline",0,0,0,"Canceled",101.5
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",60,2017,10,"Offline",0,0,1,"Not_Canceled",65
2,0,2,2,"Not Selected",0,"Room_Type 1",111,2018,9,"Online",0,0,2,"Canceled",118.8
2,0,0,0,"Meal Plan 1",0,"Room_Type 1",0,2017,8,"Online",0,0,2,"Not_Canceled",0
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",24,2017,12,"Corporate",0,0,0,"Not_Canceled",60.56
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",3,2018,10,"Online",0,0,1,"Not_Canceled",118.58
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",5,2018,1,"Online",0,0,2,"Not_Canceled",80
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",68,2018,2,"Online",0,0,0,"Not_Canceled",80.3
2,0,2,1,"Not Selected",0,"Room_Type 1",54,2018,6,"Offline",0,0,0,"Not_Canceled",85
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",6,2018,5,"Corporate",1,0,0,"Not_Canceled",98
2,1,0,1,"Meal Plan 1",0,"Room_Type 1",10,2018,1,"Offline",0,0,1,"Not_Canceled",77.6
2,0,1,4,"Meal Plan 1",0,"Room_Type 1",118,2017,12,"Online",0,0,2,"Not_Canceled",110.8
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",184,2018,8,"Online",0,0,2,"Canceled",105.3
1,0,1,2,"Meal Plan 1",0,"Room_Type 1",118,2018,6,"Offline",0,0,0,"Not_Canceled",110
2,0,0,3,"Meal Plan 1",0,"Room_Type 4",0,2018,4,"Online",0,0,1,"Not_Canceled",84.14
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",377,2018,10,"Offline",0,0,1,"Canceled",115
3,0,1,5,"Meal Plan 1",0,"Room_Type 1",25,2018,12,"Offline",0,0,0,"Not_Canceled",87.33
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",265,2018,10,"Online",0,0,0,"Canceled",100.3
2,0,1,2,"Meal Plan 1",0,"Room_Type 4",21,2017,10,"Offline",0,0,0,"Not_Canceled",75
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",21,2018,2,"Online",0,0,0,"Canceled",85
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",55,2018,3,"Online",0,0,1,"Not_Canceled",78.3
2,0,2,1,"Meal Plan 1",0,"Room_Type 1",9,2017,12,"Online",0,0,2,"Not_Canceled",85.6
2,0,2,2,"Meal Plan 1",0,"Room_Type 2",38,2018,12,"Online",0,0,1,"Not_Canceled",77.86
3,0,2,2,"Meal Plan 1",0,"Room_Type 4",151,2018,9,"Online",0,0,2,"Canceled",162
1,0,0,5,"Meal Plan 1",0,"Room_Type 1",230,2018,9,"Offline",0,0,0,"Canceled",111
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",9,2017,9,"Online",0,0,2,"Not_Canceled",190.5
1,0,1,0,"Not Selected",0,"Room_Type 1",66,2018,7,"Online",0,0,1,"Not_Canceled",69.3
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",71,2018,6,"Offline",0,0,0,"Not_Canceled",120
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",169,2018,9,"Offline",0,0,0,"Not_Canceled",80.75
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",18,2018,10,"Online",0,0,3,"Not_Canceled",139
3,0,2,3,"Meal Plan 1",0,"Room_Type 4",242,2018,10,"Online",0,0,0,"Canceled",150.45
1,0,1,1,"Meal Plan 1",0,"Room_Type 1",7,2018,2,"Online",0,0,0,"Not_Canceled",85
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",270,2018,4,"Offline",0,0,0,"Canceled",62.8
2,0,1,1,"Meal Plan 1",0,"Room_Type 1",2,2017,10,"Online",0,0,0,"Not_Canceled",145
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",13,2018,4,"Online",0,0,0,"Canceled",95
2,0,0,3,"Meal Plan 2",0,"Room_Type 1",36,2017,10,"Offline",0,0,0,"Not_Canceled",112
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",135,2018,5,"Online",0,0,1,"Not_Canceled",99.9
0,2,2,3,"Meal Plan 1",0,"Room_Type 2",109,2018,12,"Online",0,0,2,"Not_Canceled",77.86
1,0,0,2,"Meal Plan 1",0,"Room_Type 4",5,2018,10,"Aviation",0,0,0,"Not_Canceled",110
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",5,2017,10,"Offline",0,0,0,"Not_Canceled",90
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",31,2018,2,"Corporate",0,0,0,"Not_Canceled",77
2,1,1,4,"Meal Plan 1",0,"Room_Type 1",81,2018,5,"Online",0,0,2,"Canceled",135.15
2,1,1,3,"Meal Plan 2",0,"Room_Type 1",29,2018,4,"Online",0,0,2,"Not_Canceled",163.46
2,0,0,5,"Meal Plan 1",0,"Room_Type 1",140,2017,12,"Offline",0,0,0,"Not_Canceled",70
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",166,2018,11,"Offline",0,0,0,"Canceled",110
3,0,1,2,"Meal Plan 1",1,"Room_Type 4",172,2018,7,"Online",0,0,2,"Canceled",140.7
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2018,7,"Corporate",0,0,1,"Not_Canceled",65
1,1,1,1,"Meal Plan 1",0,"Room_Type 1",61,2018,7,"Online",0,0,0,"Canceled",121.5
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",95,2017,9,"Online",0,0,2,"Not_Canceled",89.25
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",81,2018,3,"Offline",0,0,0,"Not_Canceled",65
2,0,2,5,"Meal Plan 1",0,"Room_Type 1",210,2018,8,"Offline",0,0,0,"Not_Canceled",72.25
2,0,2,5,"Meal Plan 1",0,"Room_Type 1",19,2018,11,"Online",0,0,1,"Not_Canceled",68.26
1,0,2,5,"Meal Plan 1",0,"Room_Type 4",11,2017,10,"Online",0,0,3,"Not_Canceled",138.71
